,Unnamed: 0,date,Humi.x,dew.x,snow.x,Humi.y,dew.y,snow.y,Humi,dew,snow
31587,31587,2016.8.9 11:00,59.0,22.1,,62.5,23.75,,60.75,22.925,
31588,31588,2016.8.9 12:00,55.0,22.1,,59.0,23.3,,57.0,22.700000000000003,
31589,31589,2016.8.9 13:00,51.0,21.8,,54.5,23.05,,52.75,22.425,
31590,31590,2016.8.9 14:00,54.0,22.2,,58.5,23.4,,56.25,22.799999999999997,
31591,31591,2016.8.9 15:00,63.0,23.6,,60.5,24.0,,61.75,23.8,
31592,31592,2016.8.9 16:00,68.0,23.7,,65.0,23.65,,66.5,23.674999999999997,
31593,31593,2016.8.9 17:00,67.0,24.2,,77.0,24.9,,72.0,24.549999999999997,
31594,31594,2016.8.9 18:00,60.0,23.2,,76.0,24.25,,68.0,23.725,
31595,31595,2016.8.9 19:00,67.0,24.4,,80.5,24.9,,73.75,24.65,
31596,31596,2016.8.9 2:00,69.0,21.5,,73.0,22.15,,71.0,21.825,
31597,31597,2016.8.9 20:00,70.0,23.8,,82.0,24.3,,76.0,24.05,
31598,31598,2016.8.9 21:00,83.0,24.6,,90.0,24.9,,86.5,24.75,
31599,31599,2016.8.9 22:00,83.0,24.5,,90.0,24.7,,86.5,24.6,
31600,31600,2016.8.9 23:00,85.0,24.7,,91.0,24.8,,88.0,24.75,
31601,31601,2016.8.9 3:00,69.0,21.2,,74.0,22.0,,71.5,21.6,
31602,31602,2016.8.9 4:00,69.0,20.8,,75.5,21.95,,72.25,21.375,
31603,31603,2016.8.9 5:00,70.0,20.8,,77.0,21.9,,73.5,21.35,
31604,31604,2016.8.9 6:00,71.0,20.8,,78.5,22.0,,74.75,21.4,
31605,31605,2016.8.9 7:00,69.0,20.4,,76.0,22.0,,72.5,21.2,
31606,31606,2016.8.9 8:00,67.0,20.8,,72.0,22.3,,69.5,21.55,
31607,31607,2016.8.9 9:00,61.0,20.8,,68.0,22.7,,64.5,21.75,
31608,31608,2016.8.10 0:00,84.0,24.5,,90.5,24.9,,87.25,24.7,
31609,31609,2016.8.10 1:00,86.0,24.7,,91.5,24.95,,88.75,24.825,
31610,31610,2016.8.10 10:00,63.0,21.8,,69.0,23.55,,66.0,22.675,
31611,31611,2016.8.10 11:00,55.0,20.7,,61.5,22.7,,58.25,21.7,
31612,31612,2016.8.10 12:00,53.0,21.0,,60.0,23.0,,56.5,22.0,
31613,31613,2016.8.10 13:00,53.0,21.6,,58.0,23.35,,55.5,22.475,
31614,31614,2016.8.10 14:00,43.0,19.2,,50.0,21.65,,46.5,20.424999999999997,
31615,31615,2016.8.10 15:00,39.0,18.1,,46.5,20.7,,42.75,19.4,
31616,31616,2016.8.10 16:00,47.0,20.6,,51.0,22.3,,49.0,21.450000000000003,
31617,31617,2016.8.10 17:00,52.0,21.5,,54.0,22.85,,53.0,22.175,
31618,31618,2016.8.10 18:00,55.0,21.4,,58.5,22.9,,56.75,22.15,
31619,31619,2016.8.10 19:00,56.0,21.2,,62.0,23.0,,59.0,22.1,
31620,31620,2016.8.10 2:00,87.0,24.6,,92.0,24.85,,89.5,24.725,
31621,31621,2016.8.10 20:00,61.0,21.3,,67.0,22.95,,64.0,22.125,
31622,31622,2016.8.10 21:00,67.0,22.0,,72.0,23.25,,69.5,22.625,
31623,31623,2016.8.10 22:00,70.0,22.2,,72.5,23.1,,71.25,22.65,
31624,31624,2016.8.10 23:00,74.0,22.6,,74.0,22.8,,74.0,22.700000000000003,
31625,31625,2016.8.10 3:00,86.0,24.2,,91.5,24.6,,88.75,24.4,
31626,31626,2016.8.10 4:00,85.0,23.8,,91.0,24.35,,88.0,24.075000000000003,
31627,31627,2016.8.10 5:00,85.0,23.5,,91.0,24.2,,88.0,23.85,
31628,31628,2016.8.10 6:00,85.0,23.3,,91.0,24.0,,88.0,23.65,
31629,31629,2016.8.10 7:00,83.0,23.0,,90.0,24.1,,86.5,23.55,
31630,31630,2016.8.10 8:00,79.0,22.9,,84.0,23.95,,81.5,23.424999999999997,
31631,31631,2016.8.10 9:00,70.0,22.3,,76.0,23.8,,73.0,23.05,
31632,31632,2016.8.11 0:00,75.0,22.5,,75.0,22.5,,75.0,22.5,
31633,31633,2016.8.11 1:00,74.0,22.2,,75.5,22.2,,74.75,22.2,
31634,31634,2016.8.11 10:00,60.0,22.2,,61.0,22.35,,60.5,22.275,
31635,31635,2016.8.11 11:00,60.0,22.7,,61.0,23.3,,60.5,23.0,
31636,31636,2016.8.11 12:00,52.0,21.8,,57.0,23.15,,54.5,22.475,
31637,31637,2016.8.11 13:00,44.0,20.3,,50.5,22.2,,47.25,21.25,
31638,31638,2016.8.11 14:00,45.0,21.1,,50.0,22.55,,47.5,21.825000000000003,
31639,31639,2016.8.11 15:00,43.0,21.5,,47.5,22.45,,45.25,21.975,
31640,31640,2016.8.11 16:00,37.0,19.1,,45.5,21.7,,41.25,20.4,
31641,31641,2016.8.11 17:00,43.0,21.2,,49.0,22.9,,46.0,22.049999999999997,
31642,31642,2016.8.11 18:00,50.0,22.7,,53.0,23.5,,51.5,23.1,
31643,31643,2016.8.11 19:00,59.0,23.8,,60.5,24.15,,59.75,23.975,
31644,31644,2016.8.11 2:00,75.0,22.2,,78.0,22.3,,76.5,22.25,
31645,31645,2016.8.11 20:00,60.0,22.3,,64.5,23.65,,62.25,22.975,
31646,31646,2016.8.11 21:00,65.0,22.5,,69.5,23.85,,67.25,23.175,
31647,31647,2016.8.11 22:00,72.0,23.4,,73.0,23.85,,72.5,23.625,
31648,31648,2016.8.11 23:00,74.0,23.5,,72.5,23.1,,73.25,23.3,
31649,31649,2016.8.11 3:00,78.0,22.7,,81.5,22.65,,79.75,22.674999999999997,
31650,31650,2016.8.11 4:00,80.0,22.8,,83.5,22.75,,81.75,22.775,
31651,31651,2016.8.11 5:00,81.0,22.8,,84.5,22.65,,82.75,22.725,
31652,31652,2016.8.11 6:00,82.0,22.8,,86.0,22.7,,84.0,22.75,
31653,31653,2016.8.11 7:00,77.0,22.1,,82.0,22.45,,79.5,22.275,
31654,31654,2016.8.11 8:00,71.0,22.0,,76.0,22.7,,73.5,22.35,
31655,31655,2016.8.11 9:00,65.0,22.0,,68.0,22.6,,66.5,22.3,
31656,31656,2016.8.12 0:00,78.0,23.8,,74.5,22.85,,76.25,23.325000000000003,
31657,31657,2016.8.12 1:00,80.0,23.9,,75.0,22.6,,77.5,23.25,
31658,31658,2016.8.12 10:00,67.0,23.4,,65.5,23.35,,66.25,23.375,
31659,31659,2016.8.12 11:00,61.0,22.9,,59.0,22.8,,60.0,22.85,
31660,31660,2016.8.12 12:00,54.0,22.4,,53.0,22.45,,53.5,22.424999999999997,
31661,31661,2016.8.12 13:00,48.0,21.8,,48.0,22.0,,48.0,21.9,
31662,31662,2016.8.12 14:00,46.0,21.8,,44.0,21.05,,45.0,21.425,
31663,31663,2016.8.12 15:00,45.0,21.8,,43.0,21.1,,44.0,21.450000000000003,
31664,31664,2016.8.12 16:00,51.0,23.8,,46.5,22.55,,48.75,23.175,
31665,31665,2016.8.12 17:00,56.0,24.7,,53.0,24.1,,54.5,24.4,
31666,31666,2016.8.12 18:00,60.0,24.8,,58.0,24.65,,59.0,24.725,
31667,31667,2016.8.12 19:00,64.0,24.5,,62.5,24.2,,63.25,24.35,
31668,31668,2016.8.12 2:00,80.0,23.5,,79.0,22.9,,79.5,23.2,
31669,31669,2016.8.12 20:00,65.0,23.2,,65.5,23.4,,65.25,23.299999999999997,
31670,31670,2016.8.12 21:00,72.0,23.8,,72.0,24.0,,72.0,23.9,
31671,31671,2016.8.12 22:00,77.0,24.5,,76.0,24.45,,76.5,24.475,
31672,31672,2016.8.12 23:00,78.0,24.3,,78.0,24.3,,78.0,24.3,
31673,31673,2016.8.12 3:00,82.0,23.7,,80.5,23.05,,81.25,23.375,
31674,31674,2016.8.12 4:00,82.0,23.4,,82.5,23.05,,82.25,23.225,
31675,31675,2016.8.12 5:00,83.0,23.3,,85.0,23.1,,84.0,23.200000000000003,
31676,31676,2016.8.12 6:00,84.0,23.4,,86.5,23.15,,85.25,23.275,
31677,31677,2016.8.12 7:00,79.0,22.8,,83.0,22.95,,81.0,22.875,
31678,31678,2016.8.12 8:00,78.0,23.7,,79.0,23.6,,78.5,23.65,
31679,31679,2016.8.12 9:00,70.0,23.3,,70.5,23.25,,70.25,23.275,
31680,31680,2016.8.13 0:00,79.0,24.2,,79.5,24.0,,79.25,24.1,
31681,31681,2016.8.13 1:00,80.0,24.2,,80.5,23.8,,80.25,24.0,
31682,31682,2016.8.13 10:00,65.0,23.0,,66.0,23.4,,65.5,23.2,
31683,31683,2016.8.13 11:00,60.0,22.9,,59.5,22.85,,59.75,22.875,
31684,31684,2016.8.13 12:00,47.0,20.3,,50.0,21.35,,48.5,20.825000000000003,
31685,31685,2016.8.13 13:00,45.0,20.7,,46.5,21.15,,45.75,20.924999999999997,
31686,31686,2016.8.13 14:00,38.0,18.3,,42.5,20.1,,40.25,19.200000000000003,
31687,31687,2016.8.13 15:00,46.0,21.1,,47.5,22.0,,46.75,21.55,
31688,31688,2016.8.13 16:00,43.0,20.2,,46.5,21.65,,44.75,20.924999999999997,
31689,31689,2016.8.13 17:00,48.0,21.7,,50.0,22.7,,49.0,22.2,
31690,31690,2016.8.13 18:00,56.0,22.9,,55.0,23.1,,55.5,23.0,
31691,31691,2016.8.13 19:00,68.0,24.2,,65.5,24.2,,66.75,24.2,
31692,31692,2016.8.13 2:00,83.0,24.5,,82.5,23.85,,82.75,24.175,
31693,31693,2016.8.13 20:00,70.0,23.6,,70.5,24.2,,70.25,23.9,
31694,31694,2016.8.13 21:00,70.0,23.0,,71.0,23.65,,70.5,23.325,
31695,31695,2016.8.13 22:00,74.0,23.5,,76.0,24.15,,75.0,23.825,
31696,31696,2016.8.13 23:00,79.0,24.2,,80.0,24.6,,79.5,24.4,
31697,31697,2016.8.13 3:00,83.0,24.3,,84.5,23.9,,83.75,24.1,
31698,31698,2016.8.13 4:00,86.0,24.6,,86.5,23.95,,86.25,24.275,
31699,31699,2016.8.13 5:00,86.0,24.4,,87.0,23.9,,86.5,24.15,
31700,31700,2016.8.13 6:00,87.0,24.4,,89.0,24.05,,88.0,24.225,
31701,31701,2016.8.13 7:00,81.0,23.5,,85.0,23.75,,83.0,23.625,
31702,31702,2016.8.13 8:00,79.0,24.1,,81.0,24.25,,80.0,24.175,
31703,31703,2016.8.13 9:00,73.0,23.7,,74.5,24.35,,73.75,24.025,
31704,31704,2016.8.14 0:00,81.0,24.5,,82.5,24.8,,81.75,24.65,
31705,31705,2016.8.14 1:00,82.0,24.5,,82.5,24.65,,82.25,24.575,
31706,31706,2016.8.14 10:00,71.0,23.9,,67.0,23.65,,69.0,23.775,
31707,31707,2016.8.14 11:00,61.0,22.4,,60.5,23.0,,60.75,22.7,
31708,31708,2016.8.14 12:00,65.0,23.6,,61.5,23.55,,63.25,23.575000000000003,
31709,31709,2016.8.14 13:00,68.0,24.4,,62.5,24.3,,65.25,24.35,
31710,31710,2016.8.14 14:00,69.0,24.1,,62.5,24.2,,65.75,24.15,
31711,31711,2016.8.14 15:00,77.0,24.7,,67.0,24.9,,72.0,24.799999999999997,
31712,31712,2016.8.14 16:00,68.0,24.2,,63.0,24.5,,65.5,24.35,
31713,31713,2016.8.14 17:00,73.0,24.9,,70.0,25.45,,71.5,25.174999999999997,
31714,31714,2016.8.14 18:00,70.0,24.5,,71.0,25.15,,70.5,24.825,
31715,31715,2016.8.14 19:00,75.0,24.9,,75.5,25.25,,75.25,25.075,
31716,31716,2016.8.14 2:00,82.0,24.5,,83.0,24.5,,82.5,24.5,
31717,31717,2016.8.14 20:00,77.0,24.6,,77.5,24.95,,77.25,24.775,
31718,31718,2016.8.14 21:00,69.0,22.3,,75.0,23.85,,72.0,23.075000000000003,
31719,31719,2016.8.14 22:00,75.0,23.3,,78.0,24.25,,76.5,23.775,
31720,31720,2016.8.14 23:00,76.0,23.0,,79.5,24.1,,77.75,23.55,
31721,31721,2016.8.14 3:00,83.0,24.6,,84.0,24.45,,83.5,24.525,
31722,31722,2016.8.14 4:00,84.0,24.7,,85.5,24.6,,84.75,24.65,
31723,31723,2016.8.14 5:00,83.0,24.5,,86.0,24.5,,84.5,24.5,
31724,31724,2016.8.14 6:00,83.0,24.3,,87.0,24.4,,85.0,24.35,
31725,31725,2016.8.14 7:00,82.0,24.3,,85.5,24.55,,83.75,24.425,
31726,31726,2016.8.14 8:00,78.0,23.9,,79.5,24.4,,78.75,24.15,
31727,31727,2016.8.14 9:00,68.0,22.8,,69.5,23.4,,68.75,23.1,
31728,31728,2016.8.15 0:00,77.0,22.9,,81.5,24.15,,79.25,23.525,
31729,31729,2016.8.15 1:00,80.0,23.4,,84.0,24.35,,82.0,23.875,
31730,31730,2016.8.15 10:00,60.0,21.2,,63.5,22.65,,61.75,21.924999999999997,
31731,31731,2016.8.15 11:00,59.0,21.8,,59.5,22.7,,59.25,22.25,
31732,31732,2016.8.15 12:00,49.0,19.7,,53.0,21.55,,51.0,20.625,
31733,31733,2016.8.15 13:00,44.0,18.6,,48.5,20.75,,46.25,19.675,
31734,31734,2016.8.15 14:00,42.0,18.2,,43.5,19.75,,42.75,18.975,
31735,31735,2016.8.15 15:00,39.0,17.4,,40.5,18.85,,39.75,18.125,
31736,31736,2016.8.15 16:00,47.0,20.7,,51.5,22.05,,49.25,21.375,
31737,31737,2016.8.15 17:00,58.0,22.3,,57.0,22.7,,57.5,22.5,
31738,31738,2016.8.15 18:00,64.0,23.1,,61.5,22.85,,62.75,22.975,
31739,31739,2016.8.15 19:00,63.0,21.8,,63.5,22.3,,63.25,22.05,
31740,31740,2016.8.15 2:00,83.0,23.8,,86.0,24.55,,84.5,24.175,
31741,31741,2016.8.15 20:00,63.0,21.2,,66.0,22.15,,64.5,21.674999999999997,
31742,31742,2016.8.15 21:00,66.0,21.4,,69.5,22.3,,67.75,21.85,
31743,31743,2016.8.15 22:00,66.0,21.2,,71.5,22.4,,68.75,21.799999999999997,
31744,31744,2016.8.15 23:00,67.0,21.2,,72.5,22.45,,69.75,21.825,
31745,31745,2016.8.15 3:00,86.0,23.9,,88.5,24.55,,87.25,24.225,
31746,31746,2016.8.15 4:00,85.0,23.5,,88.5,24.5,,86.75,24.0,
31747,31747,2016.8.15 5:00,86.0,23.6,,89.0,24.35,,87.5,23.975,
31748,31748,2016.8.15 6:00,89.0,23.9,,90.5,24.55,,89.75,24.225,
31749,31749,2016.8.15 7:00,83.0,22.8,,87.5,24.1,,85.25,23.450000000000003,
31750,31750,2016.8.15 8:00,80.0,23.2,,82.0,24.25,,81.0,23.725,
31751,31751,2016.8.15 9:00,68.0,21.4,,70.5,23.05,,69.25,22.225,
31752,31752,2016.8.16 0:00,63.0,20.3,,70.5,21.95,,66.75,21.125,
31753,31753,2016.8.16 1:00,65.0,20.6,,70.0,21.65,,67.5,21.125,
31754,31754,2016.8.16 10:00,63.0,21.3,,63.5,21.75,,63.25,21.525,
31755,31755,2016.8.16 11:00,60.0,21.2,,58.0,21.5,,59.0,21.35,
31756,31756,2016.8.16 12:00,54.0,20.7,,54.0,21.5,,54.0,21.1,
31757,31757,2016.8.16 13:00,44.0,18.7,,47.0,20.65,,45.5,19.674999999999997,
31758,31758,2016.8.16 14:00,38.0,17.2,,42.0,19.3,,40.0,18.25,
31759,31759,2016.8.16 15:00,52.0,22.3,,46.5,20.85,,49.25,21.575000000000003,
31760,31760,2016.8.16 16:00,70.0,23.5,,56.0,21.7,,63.0,22.6,
31761,31761,2016.8.16 17:00,63.0,22.7,,53.5,21.9,,58.25,22.299999999999997,
31762,31762,2016.8.16 18:00,63.0,23.1,,55.5,22.2,,59.25,22.65,
31763,31763,2016.8.16 19:00,62.0,22.3,,57.5,21.9,,59.75,22.1,
31764,31764,2016.8.16 2:00,66.0,20.8,,67.5,21.0,,66.75,20.9,
31765,31765,2016.8.16 20:00,67.0,22.7,,65.5,22.9,,66.25,22.799999999999997,
31766,31766,2016.8.16 21:00,72.0,23.3,,70.5,23.2,,71.25,23.25,
31767,31767,2016.8.16 22:00,70.0,22.4,,70.5,22.45,,70.25,22.424999999999997,
31768,31768,2016.8.16 23:00,72.0,22.6,,72.0,22.45,,72.0,22.525,
31769,31769,2016.8.16 3:00,63.0,19.7,,68.5,20.85,,65.75,20.275,
31770,31770,2016.8.16 4:00,68.0,20.5,,75.0,22.0,,71.5,21.25,
31771,31771,2016.8.16 5:00,73.0,21.4,,78.0,22.3,,75.5,21.85,
31772,31772,2016.8.16 6:00,77.0,21.9,,78.5,22.15,,77.75,22.025,
31773,31773,2016.8.16 7:00,77.0,21.9,,77.5,21.95,,77.25,21.924999999999997,
31774,31774,2016.8.16 8:00,69.0,21.1,,72.0,21.4,,70.5,21.25,
31775,31775,2016.8.16 9:00,63.0,20.9,,67.5,21.55,,65.25,21.225,
31776,31776,2016.8.17 0:00,75.0,22.7,,75.0,22.7,,75.0,22.7,
31777,31777,2016.8.17 1:00,80.0,23.4,,77.5,22.9,,78.75,23.15,
31778,31778,2016.8.17 10:00,65.0,22.0,,64.5,22.5,,64.75,22.25,
31779,31779,2016.8.17 11:00,55.0,20.8,,58.0,21.95,,56.5,21.375,
31780,31780,2016.8.17 12:00,48.0,19.7,,53.5,21.85,,50.75,20.775,
31781,31781,2016.8.17 13:00,41.0,18.7,,47.0,20.7,,44.0,19.7,
31782,31782,2016.8.17 14:00,42.0,19.4,,46.0,20.95,,44.0,20.174999999999997,
31783,31783,2016.8.17 15:00,37.0,17.8,,42.5,19.95,,39.75,18.875,
31784,31784,2016.8.17 16:00,39.0,17.8,,44.0,19.75,,41.5,18.775,
31785,31785,2016.8.17 17:00,41.0,18.7,,45.0,20.3,,43.0,19.5,
31786,31786,2016.8.17 18:00,47.0,20.6,,49.0,21.1,,48.0,20.85,
31787,31787,2016.8.17 19:00,54.0,21.6,,55.5,21.55,,54.75,21.575000000000003,
31788,31788,2016.8.17 2:00,78.0,22.3,,77.5,22.45,,77.75,22.375,
31789,31789,2016.8.17 20:00,58.0,21.4,,60.5,21.8,,59.25,21.6,
31790,31790,2016.8.17 21:00,58.0,20.7,,62.5,21.65,,60.25,21.174999999999997,
31791,31791,2016.8.17 22:00,66.0,22.3,,67.5,22.4,,66.75,22.35,
31792,31792,2016.8.17 23:00,71.0,23.1,,70.5,22.75,,70.75,22.925,
31793,31793,2016.8.17 3:00,81.0,22.4,,79.0,22.35,,80.0,22.375,
31794,31794,2016.8.17 4:00,81.0,22.1,,80.5,22.05,,80.75,22.075000000000003,
31795,31795,2016.8.17 5:00,77.0,21.1,,79.5,21.5,,78.25,21.3,
31796,31796,2016.8.17 6:00,79.0,21.2,,81.5,21.5,,80.25,21.35,
31797,31797,2016.8.17 7:00,76.0,20.7,,79.5,21.35,,77.75,21.025,
31798,31798,2016.8.17 8:00,66.0,20.0,,72.0,21.35,,69.0,20.675,
31799,31799,2016.8.17 9:00,63.0,21.3,,67.0,22.2,,65.0,21.75,
31800,31800,2016.8.18 0:00,70.0,22.3,,72.0,22.5,,71.0,22.4,
31801,31801,2016.8.18 1:00,67.0,21.1,,72.0,22.05,,69.5,21.575000000000003,
31802,31802,2016.8.18 10:00,61.0,21.6,,64.0,22.75,,62.5,22.175,
31803,31803,2016.8.18 11:00,58.0,21.9,,59.5,22.95,,58.75,22.424999999999997,
31804,31804,2016.8.18 12:00,48.0,20.6,,53.5,22.35,,50.75,21.475,
31805,31805,2016.8.18 13:00,49.0,21.3,,52.5,22.85,,50.75,22.075000000000003,
31806,31806,2016.8.18 14:00,46.0,20.5,,50.5,22.05,,48.25,21.275,
31807,31807,2016.8.18 15:00,47.0,20.8,,49.0,21.8,,48.0,21.3,
31808,31808,2016.8.18 16:00,51.0,21.6,,54.0,22.75,,52.5,22.175,
31809,31809,2016.8.18 17:00,54.0,21.3,,57.5,22.65,,55.75,21.975,
31810,31810,2016.8.18 18:00,58.0,22.4,,60.0,23.4,,59.0,22.9,
31811,31811,2016.8.18 19:00,66.0,23.7,,66.0,23.25,,66.0,23.475,
31812,31812,2016.8.18 2:00,69.0,21.2,,74.5,22.2,,71.75,21.7,
31813,31813,2016.8.18 20:00,63.0,22.0,,69.5,22.5,,66.25,22.25,
31814,31814,2016.8.18 21:00,64.0,22.0,,69.5,22.55,,66.75,22.275,
31815,31815,2016.8.18 22:00,65.0,22.1,,69.0,22.35,,67.0,22.225,
31816,31816,2016.8.18 23:00,68.0,22.6,,71.0,22.65,,69.5,22.625,
31817,31817,2016.8.18 3:00,68.0,20.8,,73.5,21.8,,70.75,21.3,
31818,31818,2016.8.18 4:00,70.0,20.7,,75.5,21.85,,72.75,21.275,
31819,31819,2016.8.18 5:00,71.0,20.7,,78.5,21.95,,74.75,21.325,
31820,31820,2016.8.18 6:00,72.0,20.8,,80.0,21.95,,76.0,21.375,
31821,31821,2016.8.18 7:00,73.0,20.9,,79.0,22.05,,76.0,21.475,
31822,31822,2016.8.18 8:00,68.0,20.8,,74.5,22.15,,71.25,21.475,
31823,31823,2016.8.18 9:00,66.0,21.7,,69.0,22.75,,67.5,22.225,
31824,31824,2016.8.19 0:00,72.0,23.2,,75.5,23.4,,73.75,23.299999999999997,
31825,31825,2016.8.19 1:00,71.0,22.7,,75.5,22.9,,73.25,22.799999999999997,
31826,31826,2016.8.19 10:00,56.0,21.2,,60.5,22.55,,58.25,21.875,
31827,31827,2016.8.19 11:00,56.0,21.7,,55.5,22.15,,55.75,21.924999999999997,
31828,31828,2016.8.19 12:00,54.0,21.7,,52.5,21.85,,53.25,21.775,
31829,31829,2016.8.19 13:00,53.0,21.6,,48.0,20.75,,50.5,21.175,
31830,31830,2016.8.19 14:00,51.0,21.3,,43.0,19.65,,47.0,20.475,
31831,31831,2016.8.19 15:00,52.0,21.8,,41.5,19.0,,46.75,20.4,
31832,31832,2016.8.19 16:00,56.0,22.8,,43.0,19.55,,49.5,21.175,
31833,31833,2016.8.19 17:00,82.0,26.4,,63.0,23.6,,72.5,25.0,
31834,31834,2016.8.19 18:00,89.0,24.7,,72.0,23.8,,80.5,24.25,
31835,31835,2016.8.19 19:00,84.0,24.5,,70.5,23.55,,77.25,24.025,
31836,31836,2016.8.19 2:00,71.0,22.4,,77.0,22.9,,74.0,22.65,
31837,31837,2016.8.19 20:00,81.0,23.7,,74.0,23.85,,77.5,23.775,
31838,31838,2016.8.19 21:00,81.0,23.8,,77.0,24.3,,79.0,24.05,
31839,31839,2016.8.19 22:00,80.0,23.7,,76.0,23.75,,78.0,23.725,
31840,31840,2016.8.19 23:00,78.0,23.2,,76.0,23.4,,77.0,23.299999999999997,
31841,31841,2016.8.19 3:00,71.0,22.1,,78.5,22.75,,74.75,22.425,
31842,31842,2016.8.19 4:00,73.0,22.3,,80.5,22.95,,76.75,22.625,
31843,31843,2016.8.19 5:00,74.0,22.3,,82.0,22.9,,78.0,22.6,
31844,31844,2016.8.19 6:00,74.0,22.1,,82.5,22.75,,78.25,22.425,
31845,31845,2016.8.19 7:00,74.0,22.2,,81.5,23.05,,77.75,22.625,
31846,31846,2016.8.19 8:00,69.0,21.7,,77.0,22.8,,73.0,22.25,
31847,31847,2016.8.19 9:00,60.0,21.0,,64.5,22.25,,62.25,21.625,
31848,31848,2016.8.20 0:00,75.0,22.5,,75.5,23.1,,75.25,22.8,
31849,31849,2016.8.20 1:00,78.0,23.0,,78.5,23.55,,78.25,23.275,
31850,31850,2016.8.20 10:00,60.0,20.4,,59.5,21.65,,59.75,21.025,
31851,31851,2016.8.20 11:00,53.0,19.3,,52.5,20.6,,52.75,19.950000000000003,
31852,31852,2016.8.20 12:00,45.0,18.2,,47.0,20.1,,46.0,19.15,
31853,31853,2016.8.20 13:00,37.0,16.6,,39.5,18.5,,38.25,17.55,
31854,31854,2016.8.20 14:00,38.0,17.6,,35.5,17.5,,36.75,17.55,
31855,31855,2016.8.20 15:00,39.0,18.3,,34.5,17.55,,36.75,17.925,
31856,31856,2016.8.20 16:00,34.0,16.6,,32.5,16.8,,33.25,16.700000000000003,
31857,31857,2016.8.20 17:00,38.0,18.2,,37.5,18.35,,37.75,18.275,
31858,31858,2016.8.20 18:00,44.0,19.5,,44.0,19.95,,44.0,19.725,
31859,31859,2016.8.20 19:00,55.0,21.9,,51.5,21.3,,53.25,21.6,
31860,31860,2016.8.20 2:00,79.0,22.9,,80.0,23.65,,79.5,23.275,
31861,31861,2016.8.20 20:00,58.0,21.5,,55.0,21.2,,56.5,21.35,
31862,31862,2016.8.20 21:00,61.0,21.9,,59.5,21.65,,60.25,21.775,
31863,31863,2016.8.20 22:00,62.0,21.9,,62.5,21.9,,62.25,21.9,
31864,31864,2016.8.20 23:00,68.0,23.0,,64.0,21.8,,66.0,22.4,
31865,31865,2016.8.20 3:00,76.0,22.2,,76.0,22.7,,76.0,22.45,
31866,31866,2016.8.20 4:00,76.0,22.1,,74.5,22.05,,75.25,22.075000000000003,
31867,31867,2016.8.20 5:00,76.0,22.1,,74.0,21.7,,75.0,21.9,
31868,31868,2016.8.20 6:00,74.0,21.4,,72.5,21.0,,73.25,21.2,
31869,31869,2016.8.20 7:00,75.0,21.7,,73.5,21.4,,74.25,21.549999999999997,
31870,31870,2016.8.20 8:00,70.0,21.4,,70.5,21.45,,70.25,21.424999999999997,
31871,31871,2016.8.20 9:00,65.0,20.8,,65.5,21.55,,65.25,21.175,
31872,31872,2016.8.21 0:00,68.0,22.7,,62.5,21.1,,65.25,21.9,
31873,31873,2016.8.21 1:00,69.0,22.7,,65.5,21.45,,67.25,22.075,
31874,31874,2016.8.21 10:00,63.0,21.2,,56.5,20.3,,59.75,20.75,
31875,31875,2016.8.21 11:00,51.0,19.9,,49.0,19.5,,50.0,19.7,
31876,31876,2016.8.21 12:00,47.0,20.4,,44.0,19.6,,45.5,20.0,
31877,31877,2016.8.21 13:00,38.0,18.4,,40.0,18.85,,39.0,18.625,
31878,31878,2016.8.21 14:00,33.0,17.0,,37.0,18.0,,35.0,17.5,
31879,31879,2016.8.21 15:00,31.0,16.5,,39.5,18.6,,35.25,17.55,
31880,31880,2016.8.21 16:00,33.0,17.0,,40.0,18.95,,36.5,17.975,
31881,31881,2016.8.21 17:00,41.0,19.7,,43.5,20.4,,42.25,20.049999999999997,
31882,31882,2016.8.21 18:00,46.0,20.7,,47.0,20.85,,46.5,20.775,
31883,31883,2016.8.21 19:00,51.0,20.9,,51.5,20.6,,51.25,20.75,
31884,31884,2016.8.21 2:00,64.0,21.2,,64.5,20.7,,64.25,20.95,
31885,31885,2016.8.21 20:00,56.0,21.0,,57.0,20.85,,56.5,20.925,
31886,31886,2016.8.21 21:00,61.0,21.6,,60.5,21.05,,60.75,21.325000000000003,
31887,31887,2016.8.21 22:00,64.0,22.0,,61.0,20.9,,62.5,21.45,
31888,31888,2016.8.21 23:00,65.0,22.0,,64.0,21.15,,64.5,21.575,
31889,31889,2016.8.21 3:00,69.0,22.0,,67.0,20.75,,68.0,21.375,
31890,31890,2016.8.21 4:00,70.0,22.0,,66.5,20.25,,68.25,21.125,
31891,31891,2016.8.21 5:00,70.0,21.5,,67.0,19.9,,68.5,20.7,
31892,31892,2016.8.21 6:00,73.0,21.7,,69.5,20.05,,71.25,20.875,
31893,31893,2016.8.21 7:00,74.0,21.9,,70.0,20.5,,72.0,21.2,
31894,31894,2016.8.21 8:00,71.0,21.4,,66.5,20.8,,68.75,21.1,
31895,31895,2016.8.21 9:00,66.0,21.0,,62.5,20.35,,64.25,20.675,
31896,31896,2016.8.22 0:00,67.0,22.1,,66.5,21.2,,66.75,21.65,
31897,31897,2016.8.22 1:00,69.0,22.1,,68.5,21.25,,68.75,21.675,
31898,31898,2016.8.22 10:00,49.0,19.7,,51.0,20.25,,50.0,19.975,
